idx chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
147 1.5903647130724767 -1.5903647130724767 0.0 0.0 0.5 17690.448235434298 90.95423193319682 0.22702642870277687 1427.3784664095297 0.0 0.2905441512161766 
148 2.274405532151012 -2.274405532151012 0.0 0.0 0.5 37010.32042594506 98.19378052671205 0.21710825676385817 1408.0214917573624 0.0 0.2914369316775218 
149 1.5728058299167564 -1.5728058299167564 0.0 0.0 0.5 18158.78617051581 93.23098604950853 0.23272470577846568 1521.231293240327 0.0 0.2881778227641045 
150 2.454958988013521 -2.454958988013521 0.0 0.0 0.5 17736.767991685618 109.56099253805418 0.23949554780960255 1482.2011339223907 0.0 0.2869734311661864 
151 1.596132236198824 -1.596132236198824 0.0 0.0 0.5 19915.49988620278 120.30500751689345 0.2362204706510879 1322.2721130048133 0.0 0.29505913907246406 
152 2.2444345355565574 -2.2444345355565574 0.0 0.0 0.5 36625.14208351535 102.1289453592577 0.22250806959180003 1343.4296200897338 0.0 0.2947532105181157 
153 2.037958453199906 -2.037958453199906 0.0 0.0 0.5 34193.5183438006 101.2882856021254 0.22800645302016082 1462.900242371719 0.0 0.2893130407577749 
154 1.4604019751542694 -1.4604019751542694 0.0 0.0 0.5 28379.168393983156 77.3254671158252 0.2379735549649518 1439.334273494608 0.0 0.2856473555975052 
155 1.819578889995738 -1.819578889995738 0.0 0.0 0.5 43144.93152413085 111.04890795229038 0.21486844157029727 1366.0184289308543 0.0 0.29413846923465453 
156 1.8827963527429437 -1.8827963527429437 0.0 0.0 0.5 14269.69882641727 102.43269910149576 0.24047953777654626 1403.1279535360277 0.0 0.29212595450307577 
157 1.5844493652779015 -1.5844493652779015 0.0 0.0 0.5 14908.723575145445 82.15044017524853 0.2353959123569294 1557.2046363561547 0.0 0.28518199428837976 
158 2.4542021368071585 -2.4542021368071585 0.0 0.0 0.5 28483.657569073323 115.23434768161847 0.2175375704356762 1439.522995447634 0.0 0.2921215002548009 
159 1.9386941123437547 -1.9386941123437547 0.0 0.0 0.5 42603.15982760267 111.70770134685849 0.22656415154956197 1354.0696008741202 0.0 0.29051744329523466 
160 2.1480971232223762 -2.1480971232223762 0.0 0.0 0.5 38008.13834347262 91.61142410963355 0.22585605857761268 1472.6341921226904 0.0 0.2872514240036089 
161 2.1170958065885848 -2.1170958065885848 0.0 0.0 0.5 13895.875569520838 66.31245134070907 0.2415127245173708 1511.5988606531996 0.0 0.2878902991069562 
162 1.5990009044348008 -1.5990009044348008 0.0 0.0 0.5 29022.4318158143 113.6632916505461 0.217787658113202 1339.4243397801315 0.0 0.2950037606544789 
163 1.5526176293699077 -1.5526176293699077 0.0 0.0 0.5 20694.259284891283 113.40926885732209 0.22133810347580493 1453.6971882560551 0.0 0.2930065236157646 
164 1.6556191479295563 -1.6556191479295563 0.0 0.0 0.5 14739.363272191971 104.32576394134304 0.23950630450554242 1525.2932598373368 0.0 0.28822906520305075 
165 1.9697898642430407 -1.9697898642430407 0.0 0.0 0.5 35419.27885692948 105.0915161119248 0.2174123023921481 1359.2342520458012 0.0 0.29464707928321093 
166 1.7737839375559283 -1.7737839375559283 0.0 0.0 0.5 7934.286978916963 97.1443209474176 0.24231277373359725 1565.6783440639197 0.0 0.28671876488814624 
167 2.0592530692389617 -2.0592530692389617 0.0 0.0 0.5 32517.688050788616 93.31503515152467 0.2088512761368945 1491.3847888924759 0.0 0.2899012716587848 
168 2.5061258298441813 -2.5061258298441813 0.0 0.0 0.5 24057.039003401627 84.15973962249502 0.22054968258629368 1351.05298465327 0.0 0.295078463061178 
169 1.8171097361463067 -1.8171097361463067 0.0 0.0 0.5 -1372.1307365043504 105.1806423667721 0.23496273779984844 1380.7043153228137 0.0 0.29511726378688846 
