idx chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
5014 1.7246404757973521 -1.7246404757973521 0.0 0.0 0.5 19975.483908694376 58.98284451800256 0.23296769995883368 1359.8221072597592 0.0 0.2927479938499081 
5015 1.8498946761354016 -1.8498946761354016 0.0 0.0 0.5 5445.364679192218 53.95303711070338 0.16851290710479713 1474.7505777022702 0.0 0.29062363129616003 
5016 2.0920060279384423 -2.0920060279384423 0.0 0.0 0.5 21127.285052371943 60.078229094213356 0.2217417898006028 1309.8617755002779 0.0 0.2929930235693351 
5017 1.8175223051385192 -1.8175223051385192 0.0 0.0 0.5 19612.050367599455 83.41061075059717 0.2129159456656973 1334.695861890327 0.0 0.2962012836009139 
5018 1.6826250265338456 -1.6826250265338456 0.0 0.0 0.5 14337.243606547923 76.05783018185258 0.2091343749180646 1404.1500636156286 0.0 0.29286666274320705 
5019 1.9664768078557504 -1.9664768078557504 0.0 0.0 0.5 4173.052687928647 22.413313200723856 0.15560588370065984 1413.2602159494609 0.0 0.29371042980183154 
5020 1.5562256764827886 -1.5562256764827886 0.0 0.0 0.5 785.0947995559018 21.33894112635315 0.10543390736447361 1419.975667640379 0.0 0.2915247946520059 
5021 2.0844235479643665 -2.0844235479643665 0.0 0.0 0.5 2132.8691825674305 82.02099049335726 0.2800067420383605 1417.6215301311552 0.0 0.29105616348217356 
5022 1.9065951163340746 -1.9065951163340746 0.0 0.0 0.5 12739.703721122158 83.95043832270822 0.25378245698410545 1429.6703711531436 0.0 0.2891348570404825 
5023 1.6691152365070254 -1.6691152365070254 0.0 0.0 0.5 10922.656454314983 78.85674179151007 0.2526429480754549 1360.2204799780936 0.0 0.28999252140055953 
5024 1.919297190744188 -1.919297190744188 0.0 0.0 0.5 8184.922329230621 67.13040879122822 0.22071817994452286 1324.3778058355078 0.0 0.2995212890072803 
5025 1.793754147320361 -1.793754147320361 0.0 0.0 0.5 16470.54806799109 77.5782390604285 0.21379399396839052 1408.3294627650505 0.0 0.29296793794257614 
5026 2.041474852709367 -2.041474852709367 0.0 0.0 0.5 19258.47966663579 48.96492026271802 0.15707173075628272 1452.5313436120837 0.0 0.29368734936398316 
5027 2.1984035842881164 -2.1984035842881164 0.0 0.0 0.5 11795.912808318466 36.19973857447137 0.22235657705452927 1474.469551242271 0.0 0.2853874697157715 
5028 1.7089099355166222 -1.7089099355166222 0.0 0.0 0.5 11092.408308412065 48.34456470333855 0.2272937055025401 1388.0750038943709 0.0 0.2939647514162535 
5029 2.0919409068366424 -2.0919409068366424 0.0 0.0 0.5 5971.406230099452 78.9577480912962 0.22195565738945344 1451.3601027753175 0.0 0.2907304544682543 
5030 2.0042499431470935 -2.0042499431470935 0.0 0.0 0.5 19256.844982526105 69.5794442871369 0.2539535906320234 1319.2694054427452 0.0 0.2919035242849133 
5031 1.6553787943352256 -1.6553787943352256 0.0 0.0 0.5 27677.037945433778 44.824139393908766 0.1995440024242175 1446.2456985036463 0.0 0.2880791814318317 
5032 1.720795270756102 -1.720795270756102 0.0 0.0 0.5 14927.037538609864 85.49489275516683 0.23733377303036565 1537.9497362431962 0.0 0.2867237986097075 
5033 1.943008289940581 -1.943008289940581 0.0 0.0 0.5 5144.9407687201465 91.31045310400084 0.27924113359344066 1438.1879104250465 0.0 0.29376996181711423 
5034 2.2437643995096295 -2.2437643995096295 0.0 0.0 0.5 21970.962225963296 99.70465502517922 0.22755679301388101 1424.8219443518544 0.0 0.292479481558054 
5035 2.0572430907903945 -2.0572430907903945 0.0 0.0 0.5 10620.272027090066 62.933055016577384 0.1747581711136372 1384.590710189004 0.0 0.2963873053666481 
5036 1.8784841638528604 -1.8784841638528604 0.0 0.0 0.5 15065.045529502664 59.141518177520105 0.21800305445138585 1279.5247565797752 0.0 0.29432254883969206 
5037 2.0031755941101235 -2.0031755941101235 0.0 0.0 0.5 32103.36204354502 90.52525353058542 0.20154753122839358 1274.5907726328142 0.0 0.2954561340112828 
5038 2.390824578668867 -2.390824578668867 0.0 0.0 0.5 24554.140723987835 72.90928160852678 0.19453130460210016 1302.1549860822083 0.0 0.2987342931968506 
5039 1.4494994426923435 -1.4494994426923435 0.0 0.0 0.5 29129.33779078563 92.22009915417348 0.22967773452580734 1109.859777639451 0.0 0.29674947964913867 
5040 2.007053068524738 -2.007053068524738 0.0 0.0 0.5 22972.258676002533 54.50549040597218 0.22040349764294112 1407.9345307406759 0.0 0.28961063031176526 
5041 2.389430523689494 -2.389430523689494 0.0 0.0 0.5 32864.23804182895 95.69512496266611 0.2265252667251665 1281.7618204015885 0.0 0.2960843846032075 
5042 1.9832260742206227 -1.9832260742206227 0.0 0.0 0.5 19977.3580848665 11.22632248232021 0.14094782444058448 1364.7462899520667 0.0 0.2938975759276585 
5043 2.0308424838289723 -2.0308424838289723 0.0 0.0 0.5 8655.531722517042 93.6131666205544 0.27929122725582756 1231.8500769403718 0.0 0.2943301287149685 
5044 2.0747611886751205 -2.0747611886751205 0.0 0.0 0.5 6884.493295084501 79.38486733984774 0.23914665100359642 1378.2935675892995 0.0 0.2913447634109413 
5045 1.7772851226776138 -1.7772851226776138 0.0 0.0 0.5 22374.402404396995 47.03401666326405 0.19447342779752103 1364.3230627556084 0.0 0.2950063414443651 
5046 1.565809888227758 -1.565809888227758 0.0 0.0 0.5 22217.82115265796 78.06105721283306 0.23207715324163813 1385.0150943297147 0.0 0.29384269402725494 
5047 1.9911960584124382 -1.9911960584124382 0.0 0.0 0.5 9918.871530447612 88.1641762373589 0.2557105835104477 1350.2446313877917 0.0 0.29568768934808315 
5048 1.7186173613143878 -1.7186173613143878 0.0 0.0 0.5 25665.94189728826 77.76494717677353 0.20953444099996132 1192.3029989645522 0.0 0.2988643312995662 
5049 1.8639058823162622 -1.8639058823162622 0.0 0.0 0.5 24177.141346933415 66.0714082753419 0.2019827348892258 1383.8784946335097 0.0 0.29221403317591554 
5050 1.5107139663229763 -1.5107139663229763 0.0 0.0 0.5 14435.488474642108 72.36234342218029 0.255334665293583 1399.4193406461509 0.0 0.2913160152635306 
5051 1.9173437159467428 -1.9173437159467428 0.0 0.0 0.5 9388.128992078711 64.4889099662437 0.23585538557907346 1407.0324601507302 0.0 0.28986598435023403 
5052 2.1460486246227584 -2.1460486246227584 0.0 0.0 0.5 15795.740971064517 70.22253718217605 0.21476004091835918 1486.8378032509859 0.0 0.2890683995958594 
5053 1.8610750908526041 -1.8610750908526041 0.0 0.0 0.5 8769.182542678216 17.811770832767472 0.14741266141485557 1345.8892336052065 0.0 0.2970450216111287 
5054 2.0430333168926023 -2.0430333168926023 0.0 0.0 0.5 7547.326543818309 79.22161221603521 0.26013235688224706 1363.8877585699822 0.0 0.2909300182128988 
5055 2.033209656419782 -2.033209656419782 0.0 0.0 0.5 19081.1886052142 87.38427831110778 0.24536572336736429 1344.1798286453916 0.0 0.29048215104225283 
5056 1.9536481821545546 -1.9536481821545546 0.0 0.0 0.5 41860.118669116644 21.450613193148776 0.16376195816343575 1318.9192554081392 0.0 0.2954855287523563 
5057 2.0892047365903914 -2.0892047365903914 0.0 0.0 0.5 24075.012676153197 42.80301586888755 0.1958587450954198 1391.300367114667 0.0 0.29026856320170524 
5058 1.6255506607340062 -1.6255506607340062 0.0 0.0 0.5 11890.739516301717 96.23828828174634 0.2458408012980147 1331.494876348648 0.0 0.2949432805399196 
5059 1.6484873270625389 -1.6484873270625389 0.0 0.0 0.5 18375.349986327317 57.53155424008911 0.1644098748598325 1423.2270276413199 0.0 0.2935355669318556 
5060 2.0458265306950953 -2.0458265306950953 0.0 0.0 0.5 21268.692961990473 81.07330846112494 0.20396399835469373 1321.7974646294188 0.0 0.29667121381220585 
5061 2.2070139835567617 -2.2070139835567617 0.0 0.0 0.5 34245.58948750956 104.84757394552523 0.22899636673020232 1272.1326353593088 0.0 0.2944560517595199 
5062 1.8391454571205144 -1.8391454571205144 0.0 0.0 0.5 18386.5262932333 52.218483515579855 0.16984667953975258 1359.7196742671151 0.0 0.29480405756216327 
5063 1.8871280813656235 -1.8871280813656235 0.0 0.0 0.5 17176.343951217725 83.9849517511165 0.2403757762459031 1347.5446024485386 0.0 0.28999508197800955 
5064 1.7740699629454229 -1.7740699629454229 0.0 0.0 0.5 24219.340672423317 65.8791481136431 0.20847976044478259 1381.271142046559 0.0 0.2915810302754427 
5065 1.8879320218516724 -1.8879320218516724 0.0 0.0 0.5 25250.740855375305 69.30264044969962 0.2379347414324277 1409.2501282385479 0.0 0.29256469735326296 
5066 2.0431195045975237 -2.0431195045975237 0.0 0.0 0.5 8756.597787393956 88.19620431821137 0.2564715501930912 1318.8406846563514 0.0 0.2956992529632933 
5067 2.1836550061757007 -2.1836550061757007 0.0 0.0 0.5 20260.68325959755 76.17137792786538 0.1970570485263238 1329.373740829132 0.0 0.2947845372442191 
5068 2.065133383821817 -2.065133383821817 0.0 0.0 0.5 9220.395157621355 83.4322264446775 0.24984610831828177 1398.0662902688944 0.0 0.29276701050740433 
5069 1.715884721649011 -1.715884721649011 0.0 0.0 0.5 1871.6895866452232 91.31283265470792 0.251742211116225 1418.294484752648 0.0 0.29238885705133577 
5070 2.0010392334147316 -2.0010392334147316 0.0 0.0 0.5 17649.439426029887 91.1693700436332 0.24231314347429572 1353.5609131217175 0.0 0.2908566076942928 
5071 1.5144126562936973 -1.5144126562936973 0.0 0.0 0.5 8372.022954309547 91.97421157961709 0.2263641740453586 1381.883108084767 0.0 0.29315682983191466 
5072 1.8859613148438301 -1.8859613148438301 0.0 0.0 0.5 15428.374721779695 114.05312995460125 0.25557327137127633 1291.3519755913442 0.0 0.2984483915835618 
5073 1.6891031514381953 -1.6891031514381953 0.0 0.0 0.5 9639.500686999536 68.01113276592356 0.18347179038899014 1384.6174592017112 0.0 0.294100555402123 
5074 1.9801729609425571 -1.9801729609425571 0.0 0.0 0.5 26059.45987540185 68.55965384880454 0.2141509269538654 1452.2117269884147 0.0 0.2904849749894798 
5075 1.9788985849697913 -1.9788985849697913 0.0 0.0 0.5 -3367.1865841498075 67.16225197397335 0.2509270688292735 1382.4862018080162 0.0 0.2926639092782425 
5076 2.0759080304312607 -2.0759080304312607 0.0 0.0 0.5 17435.862701728296 51.330933811907954 0.23250359821846991 1362.2143317592167 0.0 0.28770957459379976 
5077 1.9036280857478467 -1.9036280857478467 0.0 0.0 0.5 46182.072239139496 59.019177855986555 0.2243498175899434 1223.7887103762525 0.0 0.2981209961167934 
5078 2.1818789113566517 -2.1818789113566517 0.0 0.0 0.5 22097.46060293018 75.81072129038427 0.2280400581723636 1270.2322653823758 0.0 0.2938061342710518 
5079 1.9069916156290527 -1.9069916156290527 0.0 0.0 0.5 3115.048482791868 53.04031247344606 0.22469372281943786 1437.3886395099023 0.0 0.2900968582691376 
5080 2.273969991715368 -2.273969991715368 0.0 0.0 0.5 12439.01567220859 126.56762706048221 0.2624923892575387 1381.2081712828372 0.0 0.29337525841316797 
5081 1.676288193268935 -1.676288193268935 0.0 0.0 0.5 32643.13292223498 91.26706045408572 0.23553118989831487 1334.424780178723 0.0 0.29332316074378983 
5082 1.4212127428615768 -1.4212127428615768 0.0 0.0 0.5 45751.88267224549 103.68556079019065 0.2097521605844611 1281.62100406867 0.0 0.298288260927809 
5083 1.8777561216979801 -1.8777561216979801 0.0 0.0 0.5 15191.027587416362 44.89458144580706 0.22044256911942448 1344.0458223889877 0.0 0.28928493091161717 
5084 2.1386694125032606 -2.1386694125032606 0.0 0.0 0.5 21461.598268739686 76.48241492686323 0.21215037093025735 1478.396242883238 0.0 0.2899795793411344 
5085 2.339319014955948 -2.339319014955948 0.0 0.0 0.5 11429.03958469234 69.6928157558311 0.23383092010370157 1424.724956233679 0.0 0.28823240473602985 
5086 1.6133618078749554 -1.6133618078749554 0.0 0.0 0.5 21566.630352624765 84.38777791093541 0.23885256346560674 1214.5583086277443 0.0 0.29887657966432446 
5087 2.0879759098335207 -2.0879759098335207 0.0 0.0 0.5 26327.705155082487 68.14773398977681 0.1934028500467129 1380.152716457975 0.0 0.2934192909315628 
5088 1.9868549976273384 -1.9868549976273384 0.0 0.0 0.5 10230.6045337274 61.9475697604932 0.2444540580039251 1427.7581998013507 0.0 0.290552364998054 
5089 1.9793477061023705 -1.9793477061023705 0.0 0.0 0.5 15495.910679123946 16.002794605475394 0.173908816946392 1353.2311964634757 0.0 0.29232680110129433 
5090 1.8709942710991383 -1.8709942710991383 0.0 0.0 0.5 13947.667079195591 57.76600610033565 0.24206206720664666 1375.3001460656624 0.0 0.2928059480770285 
5091 1.80977175066248 -1.80977175066248 0.0 0.0 0.5 29456.14422823451 92.688780080761 0.24123119244722782 1277.124740272167 0.0 0.295813586117081 
5092 1.8060755357372733 -1.8060755357372733 0.0 0.0 0.5 43207.35621078101 90.79440445225696 0.22647705369317764 1371.4654558672325 0.0 0.29123182671237124 
5093 1.7350556239255521 -1.7350556239255521 0.0 0.0 0.5 6969.42355012707 91.89836717853392 0.2157956051634897 1345.9891980178354 0.0 0.2956594461524644 
5094 1.6877971136786485 -1.6877971136786485 0.0 0.0 0.5 14660.971703591036 38.70841173929641 0.169242361287859 1322.8179276450262 0.0 0.29727562283063025 
5095 1.5661661823736057 -1.5661661823736057 0.0 0.0 0.5 36570.67971795346 36.37025480884002 0.18727780676117142 1308.9062534287318 0.0 0.29678016431799575 
5096 1.9067806773581397 -1.9067806773581397 0.0 0.0 0.5 24809.654471600785 52.20751316881316 0.20713350801014802 1461.3192056881653 0.0 0.2898773381411328 
5097 1.470993186630176 -1.470993186630176 0.0 0.0 0.5 27154.265360899655 88.55755832186571 0.20991498644597467 1314.0821072506444 0.0 0.2939948987688351 
5098 2.1040952760209874 -2.1040952760209874 0.0 0.0 0.5 29329.72906910333 76.89874276884245 0.23359878954419902 1463.5298930708193 0.0 0.2901818935504076 
5099 2.4146099921788506 -2.4146099921788506 0.0 0.0 0.5 19434.72943708964 77.31235537159255 0.25086445845595823 1323.7069239839805 0.0 0.2927999752414274 
5100 1.7359336630063567 -1.7359336630063567 0.0 0.0 0.5 15843.56907497081 65.83858069095452 0.2332542606449323 1372.70265990104 0.0 0.2913389457095246 
5101 2.2601577913878024 -2.2601577913878024 0.0 0.0 0.5 14508.220377548356 70.87958916381854 0.23117023513599244 1341.9139719854509 0.0 0.2945030069622332 
5102 1.6406661636273694 -1.6406661636273694 0.0 0.0 0.5 23738.404132972966 67.69433786819617 0.18815305212468397 1303.1871299651052 0.0 0.2975065641926907 
5103 2.161991426523655 -2.161991426523655 0.0 0.0 0.5 19929.832140913848 95.09275107297991 0.23214742395443694 1422.0142100526928 0.0 0.2924371940207204 
5104 1.3463693081090908 -1.3463693081090908 0.0 0.0 0.5 -2587.7743416192334 48.02121972310955 0.25222794912600427 1419.4684681684325 0.0 0.29180991483567675 
5105 1.5433998040597123 -1.5433998040597123 0.0 0.0 0.5 11883.256757331483 68.9476441294654 0.23718860672038883 1287.8134638382078 0.0 0.2969303090302983 
5106 1.9410903470966716 -1.9410903470966716 0.0 0.0 0.5 38485.330273111605 73.25243528265636 0.19436001323987914 1252.1609715847503 0.0 0.2992078048884337 
5107 1.8507213947256347 -1.8507213947256347 0.0 0.0 0.5 33009.47344729722 74.18200788002923 0.1932529449448497 1319.922644782307 0.0 0.297474053942351 
5108 1.7895822376680328 -1.7895822376680328 0.0 0.0 0.5 19216.73915496383 55.44207308487162 0.23125765991877312 1364.9793271183387 0.0 0.2930566611654527 
5109 1.6681563787432923 -1.6681563787432923 0.0 0.0 0.5 16891.76736774756 78.89250333638887 0.2410381194228793 1416.3819852924157 0.0 0.2912004731600621 
5110 2.069309543680982 -2.069309543680982 0.0 0.0 0.5 7301.67633848037 92.53088579780443 0.24245453936344744 1375.9272895790634 0.0 0.2948826206136793 
5111 1.6655844207230768 -1.6655844207230768 0.0 0.0 0.5 26808.080183935705 57.61608245703379 0.1710727846374278 1356.4046903434087 0.0 0.294344485509211 
5112 2.232782117039217 -2.232782117039217 0.0 0.0 0.5 31142.88318968535 82.12816836881527 0.2704126171567771 1388.866683479807 0.0 0.2854743378828141 
5113 1.7902654279615315 -1.7902654279615315 0.0 0.0 0.5 14339.764087878422 77.34526610667446 0.2571360020158292 1472.0807609697647 0.0 0.2842641363721407 
5114 1.8447534863563548 -1.8447534863563548 0.0 0.0 0.5 23336.574241679496 60.633615417760694 0.1754965393305277 1372.3468516199666 0.0 0.2941588684339799 
5115 1.699923122616972 -1.699923122616972 0.0 0.0 0.5 8924.794321815829 67.53011986238151 0.20851379893767047 1427.0917980640886 0.0 0.29350598967481534 
5116 2.0823564857346395 -2.0823564857346395 0.0 0.0 0.5 15106.032969081858 88.83397192460575 0.22911029780932882 1300.0158674056613 0.0 0.2975780808486599 
5117 1.775987736579132 -1.775987736579132 0.0 0.0 0.5 -32.52666982147821 72.58267401434368 0.26365778041526383 1371.7666006653308 0.0 0.2915299752967016 
5118 2.1825195640895756 -2.1825195640895756 0.0 0.0 0.5 28270.91170325336 90.8522737294263 0.20574148393096098 1226.7053607745347 0.0 0.3001353417492381 
5119 2.1490914625319455 -2.1490914625319455 0.0 0.0 0.5 31891.769203621545 91.70829660597235 0.2164972631442273 1453.1848969944215 0.0 0.290826496508969 
5120 1.8433972129086635 -1.8433972129086635 0.0 0.0 0.5 23198.119893440777 69.64039200290478 0.18090896738884593 1415.741267055347 0.0 0.2933452151717642 
5121 2.125568285672679 -2.125568285672679 0.0 0.0 0.5 25110.549084329235 54.76213295813909 0.2192657612879462 1450.5654990101293 0.0 0.28763924121530676 
5122 2.1539659754162273 -2.1539659754162273 0.0 0.0 0.5 21629.394132843703 62.774532054554896 0.23576659794605723 1393.885821834843 0.0 0.2858282122937692 
5123 1.6242487861828476 -1.6242487861828476 0.0 0.0 0.5 5022.79365438985 66.882967799249 0.26193658864383224 1383.5050790110572 0.0 0.29356112580021737 
5124 1.8506780758471035 -1.8506780758471035 0.0 0.0 0.5 6204.556007130683 71.57617234263883 0.24832211403061158 1365.2479766458032 0.0 0.2908249878111589 
5125 2.186594705094531 -2.186594705094531 0.0 0.0 0.5 9716.15822275511 60.23183419707813 0.2453054472386986 1467.1135385258115 0.0 0.2854611337709884 
5126 2.1809194065057596 -2.1809194065057596 0.0 0.0 0.5 17014.02006147944 52.757898571967175 0.2366830605139354 1373.384930280744 0.0 0.2905357691913553 
5127 1.4717499823572378 -1.4717499823572378 0.0 0.0 0.5 17003.216583117362 105.3365453454027 0.2476078229269096 1345.926457301067 0.0 0.2933197439423067 
5128 1.9982892677656727 -1.9982892677656727 0.0 0.0 0.5 16474.040937206984 26.72220020401292 0.19222467898461132 1319.059336304791 0.0 0.29428184657086787 
5129 1.9828655423270463 -1.9828655423270463 0.0 0.0 0.5 19243.928944603726 75.13897186734532 0.24116303278304244 1329.3819501802232 0.0 0.29266358593511843 
5130 2.192302639749971 -2.192302639749971 0.0 0.0 0.5 41348.9883184965 76.524235359938 0.2048477953804799 1323.3310581456878 0.0 0.294765100048979 
5131 1.3733604545211036 -1.3733604545211036 0.0 0.0 0.5 6639.332223631387 78.16520890908006 0.21864366718801945 1374.954886940091 0.0 0.2944914949000115 
5132 1.5337223164951843 -1.5337223164951843 0.0 0.0 0.5 8574.70587852965 70.222295344232 0.26598322776145333 1443.9062179928305 0.0 0.29122986624378616 
5133 1.7695181059202227 -1.7695181059202227 0.0 0.0 0.5 14263.753408082755 74.37923582720549 0.08334488649762321 1426.6623319456548 0.0 0.2943511118590774 
5134 1.6564958419862517 -1.6564958419862517 0.0 0.0 0.5 18120.387358762142 94.80488078690503 0.2424538207964153 1330.0215526832199 0.0 0.2938528028740432 
5135 2.3128224708561222 -2.3128224708561222 0.0 0.0 0.5 19778.646846040552 78.06034380442883 0.21898549456730346 1403.2937093034345 0.0 0.2922743690876875 
5136 1.9729694041033021 -1.9729694041033021 0.0 0.0 0.5 12556.894184204899 103.19369243872555 0.2605632031351445 1237.011030711959 0.0 0.2938437393250219 
5137 2.1118615339373843 -2.1118615339373843 0.0 0.0 0.5 27269.25537523462 74.66212903782059 0.21057189646834307 1256.1874340126983 0.0 0.29963993060206345 
5138 1.7535619784508474 -1.7535619784508474 0.0 0.0 0.5 19923.84539604761 78.56706714101529 0.220160241615391 1321.878829439156 0.0 0.29054838084425855 
5139 1.8990296140208 -1.8990296140208 0.0 0.0 0.5 15887.43596176594 72.6196792015419 0.1608771019124236 1351.9004368592325 0.0 0.2988470934065056 
5140 1.856182035104397 -1.856182035104397 0.0 0.0 0.5 9874.043635171454 77.3457408392828 0.22715240592412572 1319.2935605691923 0.0 0.29670916328102015 
5141 1.9243908032750519 -1.9243908032750519 0.0 0.0 0.5 10491.91954968296 65.37830794230648 0.23043377334151025 1295.940800950662 0.0 0.2917424524149337 
5142 1.9225862595386782 -1.9225862595386782 0.0 0.0 0.5 20189.17969046334 80.51111701397173 0.19982977519509829 1395.4959036039586 0.0 0.2935465387727602 
5143 2.0231945185399023 -2.0231945185399023 0.0 0.0 0.5 16256.044737793269 94.43828825421548 0.23872667571893785 1257.4080046152462 0.0 0.29889919124722303 
5144 1.3730825793766366 -1.3730825793766366 0.0 0.0 0.5 8903.745266799957 66.07127318414904 0.2188647574547739 1303.2263716054028 0.0 0.29681616173389 
5145 2.1020256762946894 -2.1020256762946894 0.0 0.0 0.5 12045.779743617317 73.25234353826696 0.24074944812698496 1416.8726170833445 0.0 0.2912787895325269 
5146 1.8131516892270925 -1.8131516892270925 0.0 0.0 0.5 855.7999528759237 52.99284979719288 0.25131652346953504 1462.8724635008123 0.0 0.2879651664234784 
5147 2.0377434907808856 -2.0377434907808856 0.0 0.0 0.5 11465.882016548847 82.09349260526135 0.23239185120597636 1318.540240964495 0.0 0.29692188741839237 
5148 2.3096207989237016 -2.3096207989237016 0.0 0.0 0.5 29155.133625984545 60.88305228111044 0.22769708516498793 1279.1752891770918 0.0 0.292907991614962 
5149 1.7725887599202381 -1.7725887599202381 0.0 0.0 0.5 41967.0441728654 44.60131524732924 0.18142635035046667 1221.9917834712871 0.0 0.29833607884240576 
5150 2.1936539833981454 -2.1936539833981454 0.0 0.0 0.5 24090.026131182487 57.27107233111286 0.24821974034402208 1439.3902875945487 0.0 0.28680548462727135 
5151 1.8339160190561956 -1.8339160190561956 0.0 0.0 0.5 32591.365900997796 51.7746267141018 0.17074844063742867 1490.3617591127943 0.0 0.2896451617181814 
5152 2.060894086381134 -2.060894086381134 0.0 0.0 0.5 5951.982640310805 54.210953567219896 0.17676245300455332 1426.533040885094 0.0 0.29437684266850156 
5153 1.759348315238134 -1.759348315238134 0.0 0.0 0.5 19700.907291973064 101.2327029401551 0.18670119480849 1312.883828336547 0.0 0.2999803742939016 
5154 1.8577829007727613 -1.8577829007727613 0.0 0.0 0.5 22960.79223306624 69.51105920693163 0.2286184857343548 1283.8356279701413 0.0 0.2935762626874409 
5155 2.042701331346025 -2.042701331346025 0.0 0.0 0.5 20393.253505180666 72.12263710185879 0.22198898700927178 1354.1960421465258 0.0 0.2916800335324647 
5156 2.0840473265736628 -2.0840473265736628 0.0 0.0 0.5 -1614.5949678309635 53.17027944270017 0.25052630640626605 1575.759185436095 0.0 0.28321533922773434 
5157 1.6137901302315223 -1.6137901302315223 0.0 0.0 0.5 9035.147831410099 59.60685998353505 0.18912447254802006 1409.5796485890237 0.0 0.29301607957063247 
5158 1.8021156061597925 -1.8021156061597925 0.0 0.0 0.5 15910.220806912137 89.07652539525331 0.21253515072591792 1334.49430363077 0.0 0.2955252471455253 
5159 2.0466159875958034 -2.0466159875958034 0.0 0.0 0.5 19704.40344181555 57.07978831366793 0.2296505398328324 1395.5375101915286 0.0 0.29071746747711946 
5160 1.9702658788343217 -1.9702658788343217 0.0 0.0 0.5 21499.31918377669 82.14965044691147 0.21657887757508376 1415.7544739468822 0.0 0.2926736194232403 
5161 2.0307563658958623 -2.0307563658958623 0.0 0.0 0.5 22310.16949560161 72.8892340733704 0.22412867976750367 1418.482572809468 0.0 0.29123146952055035 
5162 1.6494644033818178 -1.6494644033818178 0.0 0.0 0.5 7672.892227720808 53.04238219550941 0.22219245544784536 1398.4590252238665 0.0 0.2921988353845973 
5163 1.827072512161369 -1.827072512161369 0.0 0.0 0.5 11592.408279232448 86.10906636823215 0.2306872639082605 1342.3590778257517 0.0 0.29874501057082903 
5164 1.83652441341841 -1.83652441341841 0.0 0.0 0.5 40120.50324948959 74.11405463009389 0.18430225209304985 1300.108295330474 0.0 0.29960389980801777 
5165 2.0235076997887878 -2.0235076997887878 0.0 0.0 0.5 30968.290235687244 65.73400575365866 0.19393754720305698 1366.5554885733684 0.0 0.2936448272238073 
5166 1.377424230681193 -1.377424230681193 0.0 0.0 0.5 10200.735441709401 67.69087468472569 0.15547275344006412 1360.0447446794674 0.0 0.2984965426951371 
5167 1.9227296963337603 -1.9227296963337603 0.0 0.0 0.5 4672.400135122748 57.383076978073795 0.25544855157922525 1448.7580270498036 0.0 0.2866299273832189 
5168 1.5500187012770679 -1.5500187012770679 0.0 0.0 0.5 10240.041878220167 97.13634218064679 0.24965610614061803 1339.1082926815152 0.0 0.29540895056119115 
5169 2.0683281695858993 -2.0683281695858993 0.0 0.0 0.5 -632.9308327653998 77.85341469274367 0.2338241255657719 1364.7034240447813 0.0 0.295272535543517 
5170 1.7815465641931187 -1.7815465641931187 0.0 0.0 0.5 37508.990630942426 96.58228592795966 0.21912861590952162 1290.9389219328152 0.0 0.29805584620268244 
5171 2.067056323394774 -2.067056323394774 0.0 0.0 0.5 27576.045525980142 69.0215103475922 0.21987060265694514 1323.810471226075 0.0 0.29176024005501355 
5172 2.036109121996181 -2.036109121996181 0.0 0.0 0.5 27794.26749037784 78.53939317465661 0.2098588166714074 1280.0655451269897 0.0 0.29723370932990123 
5173 2.059806060280579 -2.059806060280579 0.0 0.0 0.5 11537.557121196602 73.4618200338624 0.26488466462441634 1403.3927395858802 0.0 0.29016952893855097 
5174 1.788470877890191 -1.788470877890191 0.0 0.0 0.5 34098.952838314304 85.49157955023229 0.23286448130271742 1175.4333007616237 0.0 0.29884087804492543 
5175 2.71856302445255 -2.71856302445255 0.0 0.0 0.5 40343.74598113798 91.59724729876638 0.21408044303261875 1281.5894250644371 0.0 0.29459819756260136 
5176 2.003596777967145 -2.003596777967145 0.0 0.0 0.5 9618.360584115593 68.85551034547807 0.19622248891156102 1356.8771605956726 0.0 0.2954957162476771 
5177 2.315222312011807 -2.315222312011807 0.0 0.0 0.5 23246.690533240824 78.44170356706218 0.17955770737957716 1329.424377919474 0.0 0.29859569725345003 
5178 1.8989868416017504 -1.8989868416017504 0.0 0.0 0.5 21100.896257963086 78.46973157402793 0.2165927929932046 1392.918433096106 0.0 0.2936585640554875 
5179 2.0265447725420973 -2.0265447725420973 0.0 0.0 0.5 11429.993624005276 90.3029969701615 0.25419867229859483 1392.7669133587283 0.0 0.29075083905130816 
5180 2.2693296482203693 -2.2693296482203693 0.0 0.0 0.5 25803.187587941753 76.22874262998214 0.2387235045174154 1361.3525085233264 0.0 0.2909762397408353 
5181 1.6032474685859088 -1.6032474685859088 0.0 0.0 0.5 25481.346063920042 91.52485028231659 0.21690947526383494 1385.622177474614 0.0 0.2948395216701303 
5182 1.887862704599407 -1.887862704599407 0.0 0.0 0.5 35052.1878765788 85.83619242466604 0.23467176684497507 1377.394350560989 0.0 0.2910930360329963 
5183 1.7562148193559108 -1.7562148193559108 0.0 0.0 0.5 2355.6619810177062 96.44553063766438 0.2556483137838099 1329.7328326211173 0.0 0.2968985915894586 
5184 2.187309282284266 -2.187309282284266 0.0 0.0 0.5 5460.279472005033 72.65870701789602 0.24823623115042467 1426.3566236796462 0.0 0.28828266240772915 
