idx chrg_Mg chrg_O p_MgMg_a p_MgMg_c p_MgMg_rho p_OO_a p_OO_c p_OO_rho p_MgO_a p_MgO_c p_MgO_rho 
1087 2.0939896212162012 -2.0939896212162012 0.0 0.0 0.5 2379.955327560935 75.97855674894086 0.14563590850898203 1053.753278941281 0.0 0.30633507643581165 
1088 1.9830291925153134 -1.9830291925153134 0.0 0.0 0.5 13056.35538436706 47.69325919458847 0.20699437112499056 1104.120380198702 0.0 0.313724216668565 
1089 2.0873890213758837 -2.0873890213758837 0.0 0.0 0.5 4824.499385918716 56.506885498749945 0.17498747343164378 910.4105540799446 0.0 0.31779215806497185 
1090 1.9971776874117717 -1.9971776874117717 0.0 0.0 0.5 17104.390731929652 48.282719188018476 0.16966575276545953 991.6343981987832 0.0 0.3161668521506316 
1091 1.7826324504713777 -1.7826324504713777 0.0 0.0 0.5 -5441.254094223874 82.278039263391 0.19701556935831474 1108.162850165936 0.0 0.30158168937080393 
1092 2.2121592583486818 -2.2121592583486818 0.0 0.0 0.5 15712.496569261175 50.52833148781969 0.20178847414457587 1400.5346336008613 0.0 0.3066043196387795 
1093 2.0775767080487215 -2.0775767080487215 0.0 0.0 0.5 5305.6475413730095 64.33493003180587 0.1837455440589637 1190.2233677186557 0.0 0.3071154148864897 
1094 2.2631541639526476 -2.2631541639526476 0.0 0.0 0.5 360.69177566553435 81.93010411128783 0.16418138920499376 1019.8547458142385 0.0 0.3120466831872295 
1095 1.956298679813888 -1.956298679813888 0.0 0.0 0.5 11867.54248204504 56.53939495551932 0.20404653645405868 974.3438960307877 0.0 0.3090665722825102 
1096 1.9557728080219068 -1.9557728080219068 0.0 0.0 0.5 6773.762369878192 81.57732061608517 0.21670766798363433 1132.9508869831755 0.0 0.29098819588592195 
1097 2.081867992636258 -2.081867992636258 0.0 0.0 0.5 8489.566849953848 57.103886667330585 0.204057630357956 1212.1103271087802 0.0 0.3059879128540956 
1098 1.8601349962142393 -1.8601349962142393 0.0 0.0 0.5 17702.99745830223 62.3290176262001 0.10314380173145214 1372.8144347887242 0.0 0.29512985059912233 
1099 1.8993294057397505 -1.8993294057397505 0.0 0.0 0.5 4721.796168378529 56.613877442117 0.21534479653137062 918.3575047496238 0.0 0.31862266967031383 
1100 1.8831212320535708 -1.8831212320535708 0.0 0.0 0.5 21466.823934534896 39.95226320824303 0.12190417501315415 880.4355540763199 0.0 0.3176355765266032 
1101 2.3028243310226943 -2.3028243310226943 0.0 0.0 0.5 14574.505064241312 70.9209308674963 0.13169276357539833 1096.4790309485732 0.0 0.3102441834283277 
1102 2.029882980236218 -2.029882980236218 0.0 0.0 0.5 11741.671578989924 57.040687725424235 0.19733112528238342 968.7141018370622 0.0 0.31309241896110684 
1103 1.9616541806574996 -1.9616541806574996 0.0 0.0 0.5 8057.096001550259 44.022930413510544 0.20982691426932337 1043.3733045615627 0.0 0.3160858681783735 
1104 1.8829147869032012 -1.8829147869032012 0.0 0.0 0.5 11175.370382974314 52.71298927738496 0.2036293501014083 982.7965361420581 0.0 0.30681786927106774 
1105 2.002409606688661 -2.002409606688661 0.0 0.0 0.5 12353.292158349988 63.19177360349232 0.15559358371196488 979.6250221906243 0.0 0.3072253477287326 
1106 1.7908023489452936 -1.7908023489452936 0.0 0.0 0.5 5978.679546125553 48.72287134587796 0.18088775721878467 1104.8881522684558 0.0 0.3141012593161191 
1107 1.5867170268011597 -1.5867170268011597 0.0 0.0 0.5 28845.583090551925 27.837422134949378 0.08435856801041437 1247.0976270103135 0.0 0.30364674027262467 
1108 1.758479771647571 -1.758479771647571 0.0 0.0 0.5 22121.10339761201 50.1422359086191 0.15733680108837253 1374.0920719370115 0.0 0.29448282261951436 
1109 1.610144178308227 -1.610144178308227 0.0 0.0 0.5 6530.112889843613 33.35228619339014 0.19670624867422995 945.8550832162757 0.0 0.32011360822607415 
1110 2.0081898575604504 -2.0081898575604504 0.0 0.0 0.5 1956.3681678437952 75.27276944722237 0.1574429767070281 1180.2289701749155 0.0 0.31061202925676895 
1111 1.9694051353710096 -1.9694051353710096 0.0 0.0 0.5 16355.544642728553 56.232242184888165 0.1514785658947577 1228.5273037216077 0.0 0.30347224705487225 
1112 1.8714632182170827 -1.8714632182170827 0.0 0.0 0.5 14720.88905883981 41.42274399893121 0.21319528669825213 926.9419145249672 0.0 0.3213033106687258 
1113 1.9706490534571768 -1.9706490534571768 0.0 0.0 0.5 13894.60453811393 50.02739776138114 0.19629550629333276 845.8601795338302 0.0 0.31803522182557215 
1114 2.01912709106059 -2.01912709106059 0.0 0.0 0.5 9435.800442252214 47.01413706887485 0.2220922436199038 1234.8411680079926 0.0 0.30783295918071035 
1115 1.9145060144529054 -1.9145060144529054 0.0 0.0 0.5 10982.066075633753 48.612613367905126 0.2400525370660766 811.5921016045296 0.0 0.31290083662145407 
1116 1.8888660120261123 -1.8888660120261123 0.0 0.0 0.5 4864.406589486338 59.0671939726373 0.2682663318969173 975.4461297792832 0.0 0.3128901195585965 
1117 1.3407337673725712 -1.3407337673725712 0.0 0.0 0.5 20214.91440691406 26.881949953379983 0.1455189757675928 1101.8869935003443 0.0 0.31254158614954725 
1118 1.6237346319467176 -1.6237346319467176 0.0 0.0 0.5 -3178.5181494133526 52.24040389382268 0.23287728298286603 941.9789163687142 0.0 0.30977430755308505 
1119 1.8102845841148312 -1.8102845841148312 0.0 0.0 0.5 -718.5508711551879 55.89610621825119 0.19631172767213872 870.8582499466565 0.0 0.3197788564928871 
1120 1.6869920581767857 -1.6869920581767857 0.0 0.0 0.5 23159.7150396717 34.922021724924655 0.1415913992474282 1088.4948721723872 0.0 0.31105351785101276 
1121 2.022211279527852 -2.022211279527852 0.0 0.0 0.5 13252.623831094446 71.7059703341068 0.18285910607617786 1234.705894429069 0.0 0.2943813188309401 
1122 2.0147945333711035 -2.0147945333711035 0.0 0.0 0.5 4406.707746547966 69.2044526793451 0.1235120744157339 798.3680470155056 0.0 0.3249234120928317 
1123 1.9602938429269892 -1.9602938429269892 0.0 0.0 0.5 16403.564477847103 54.28605432416965 0.20378125308674722 968.9117841910511 0.0 0.3036484330905553 
1124 2.1824550079339646 -2.1824550079339646 0.0 0.0 0.5 18591.17754340827 52.544919965665805 0.21642463145158683 1310.9311323182526 0.0 0.3022830760236293 
1125 1.6199817178835676 -1.6199817178835676 0.0 0.0 0.5 14327.379413590752 53.001332667929375 0.2552249353651721 1093.8163100241436 0.0 0.30164036744998773 
1126 2.0218021969234545 -2.0218021969234545 0.0 0.0 0.5 12002.376068304318 46.85442454568955 0.24999376054903633 1069.745162173606 0.0 0.31568384358685425 
1127 2.0218879497593276 -2.0218879497593276 0.0 0.0 0.5 8810.738632615368 51.33202489356523 0.24679335578618777 857.4307609962501 0.0 0.32261645562892044 
1128 1.7219126275609011 -1.7219126275609011 0.0 0.0 0.5 1518.2820131066549 36.98735951860819 0.21772376847380928 932.5479634442436 0.0 0.3216589942530852 
1129 1.951093364224168 -1.951093364224168 0.0 0.0 0.5 15077.602343373412 60.74045110396178 0.1670081316081661 953.4248445710159 0.0 0.3081135968766182 
1130 2.087070115036923 -2.087070115036923 0.0 0.0 0.5 4953.205235195574 65.6319493008628 0.24104579824917566 897.6642803880222 0.0 0.3194097267116595 
1131 2.0926226429379953 -2.0926226429379953 0.0 0.0 0.5 19075.100873782056 56.7510086852954 0.14298429877276492 1099.0690780277034 0.0 0.30756003992546016 
1132 2.136449845807171 -2.136449845807171 0.0 0.0 0.5 -1928.2577534927595 73.00518503443374 0.19816231692913416 1024.4372795761733 0.0 0.3218524521955272 
1133 1.5143610725506789 -1.5143610725506789 0.0 0.0 0.5 29702.872249878033 30.836981155041006 0.07480501364459197 1243.9572093161833 0.0 0.302488269810136 
1134 2.1122434064437474 -2.1122434064437474 0.0 0.0 0.5 9101.83616573819 60.784115853618026 0.21843741519166418 1035.1860797940549 0.0 0.31344592145976224 
1135 1.9300483361335308 -1.9300483361335308 0.0 0.0 0.5 20950.82469240319 53.39920010727371 0.16235677837472626 1019.0683228717899 0.0 0.30599776751455027 
1136 1.5406504756687802 -1.5406504756687802 0.0 0.0 0.5 -1534.2398218584922 68.84120138635473 0.2900343932325431 948.7219405498016 0.0 0.3002271709442669 
1137 2.0508463469838563 -2.0508463469838563 0.0 0.0 0.5 18641.159039197704 39.694490307171854 0.14363678040125838 987.0056534395322 0.0 0.3186956381924759 
1138 2.162788247605741 -2.162788247605741 0.0 0.0 0.5 8380.219329975173 67.28923658258422 0.09199639474548177 906.9296434614266 0.0 0.32461520877383687 
1139 2.1281898718824173 -2.1281898718824173 0.0 0.0 0.5 -2144.741441415161 73.89868284136566 0.19347479846317586 955.3843120310771 0.0 0.3175341775115271 
1140 1.6819379492198474 -1.6819379492198474 0.0 0.0 0.5 5753.49142965652 64.35377398842036 0.34493455546299556 859.0049897794513 0.0 0.29881875623146226 
1141 1.6085590784386892 -1.6085590784386892 0.0 0.0 0.5 18601.2471915807 33.956246103482485 0.15478248427003974 1044.4363955692052 0.0 0.30927911661138624 
1142 2.0779799310918112 -2.0779799310918112 0.0 0.0 0.5 8850.844064481313 55.56028731279004 0.11637189230322069 1132.7697367645808 0.0 0.3098192947111775 
1143 2.0381965470768186 -2.0381965470768186 0.0 0.0 0.5 -1644.0257249964216 57.47335072356097 0.1793879032519013 844.6567563897886 0.0 0.32522533189017133 
1144 1.9437578945939142 -1.9437578945939142 0.0 0.0 0.5 24668.038623778823 57.42182199859119 0.007415123395982506 1209.2780564243155 0.0 0.31026628441638693 
1145 2.382561662175994 -2.382561662175994 0.0 0.0 0.5 -190.06928326122852 84.91100456779719 0.16195170462781683 1018.1014669744972 0.0 0.31396034023954605 
1146 1.7856540172847335 -1.7856540172847335 0.0 0.0 0.5 3115.4832213922027 64.69789492690151 0.15643387796896469 1262.4742552594648 0.0 0.3119137545717253 
1147 1.9206584794116683 -1.9206584794116683 0.0 0.0 0.5 23566.766867598686 50.04066376464852 0.07337075126621678 1190.831099758252 0.0 0.3098284070195292 
1148 1.6542721113607595 -1.6542721113607595 0.0 0.0 0.5 19791.9518349722 32.20732529911574 0.1310089123913848 903.1997533313144 0.0 0.3152262595197777 
1149 1.856416826189066 -1.856416826189066 0.0 0.0 0.5 10058.58134997727 52.088988148267724 0.22952831380782476 931.0896643579553 0.0 0.31418541001282013 
1150 1.996174617245618 -1.996174617245618 0.0 0.0 0.5 7103.9700335507005 62.55087284491761 0.1925253532447297 920.7699847198973 0.0 0.31780021875160447 
1151 2.0944502558025966 -2.0944502558025966 0.0 0.0 0.5 7684.82858213052 66.73946233458332 0.17542011066181248 1072.7037964024469 0.0 0.3074533433042645 
1152 1.4471674165610986 -1.4471674165610986 0.0 0.0 0.5 26914.64531827065 30.884302236995826 0.14491763147646503 1288.0367580543132 0.0 0.2921025235089549 
1153 1.677064525526192 -1.677064525526192 0.0 0.0 0.5 21259.03362801368 34.93695860919133 0.20371943350806873 1039.435945291036 0.0 0.3117331245302537 
1154 1.8557010632488091 -1.8557010632488091 0.0 0.0 0.5 1741.1340818969747 52.638680416686434 0.2421517022722578 739.1746793114916 0.0 0.3270005741510435 
1155 1.7454755754227027 -1.7454755754227027 0.0 0.0 0.5 5886.166231926707 75.08150399688579 0.3040334208871292 1039.7522344963725 0.0 0.29498690382260023 
1156 2.173853775782545 -2.173853775782545 0.0 0.0 0.5 -2797.270471439072 81.99702112047608 0.1853975367523444 1050.9828496176976 0.0 0.3140034598198133 
1157 2.1563627234578315 -2.1563627234578315 0.0 0.0 0.5 8588.716078668882 51.15429634167734 0.2270180627700769 847.0682865036778 0.0 0.3261910772313685 
1158 1.8940128527118316 -1.8940128527118316 0.0 0.0 0.5 13498.340759239625 68.7461782007556 0.12488521696816306 1203.1430334237277 0.0 0.30336100831556323 
1159 1.670510915369956 -1.670510915369956 0.0 0.0 0.5 18295.100795472477 37.02186013485311 0.19433981448797788 889.6894389658427 0.0 0.31314194430313597 
1160 2.0171112714204296 -2.0171112714204296 0.0 0.0 0.5 10576.486317499981 62.01078219778448 0.20706407790409226 901.0290104460286 0.0 0.3112783019502237 
1161 2.0438813604943586 -2.0438813604943586 0.0 0.0 0.5 15730.42678727226 54.57427845681897 0.2327968294114377 1209.2941060521798 0.0 0.3040571243454679 
1162 1.9588987054876768 -1.9588987054876768 0.0 0.0 0.5 26192.45808977762 37.89577763007151 0.21838868199766526 1407.889264125638 0.0 0.29755238655388233 
1163 1.8831654949019534 -1.8831654949019534 0.0 0.0 0.5 15872.96336725323 60.99121305543351 0.10251083085169119 1276.4869961784177 0.0 0.30291930265399564 
1164 2.310350194721575 -2.310350194721575 0.0 0.0 0.5 5821.4821349210415 71.32787461838025 0.16616521819631835 1013.342950395662 0.0 0.31914913966422404 
1165 2.2907659813958596 -2.2907659813958596 0.0 0.0 0.5 3536.9717502095714 79.38976491744042 0.13044464045918394 1099.81133612458 0.0 0.31467246496312895 
1166 1.9746273304825033 -1.9746273304825033 0.0 0.0 0.5 19170.415768611037 45.918747240429035 0.12413184522269419 970.2356284851901 0.0 0.31941011714447765 
1167 1.862559112237793 -1.862559112237793 0.0 0.0 0.5 16796.54826457904 52.15910244619683 0.12338714046023365 1145.844752255991 0.0 0.3038222592899798 
1168 1.9093453265495546 -1.9093453265495546 0.0 0.0 0.5 4548.129598847017 43.920864898632615 0.2123142863084481 944.9794219702413 0.0 0.3176804223178959 
1169 1.7516041509885327 -1.7516041509885327 0.0 0.0 0.5 30470.448082068873 55.48176852829425 0.06386896683153961 1389.4785401847687 0.0 0.2940820127054824 
1170 1.882599160004349 -1.882599160004349 0.0 0.0 0.5 9699.604374470964 43.74167400555971 0.1872759112500935 1080.2962033683389 0.0 0.3151679101786071 
1171 2.0137402016290067 -2.0137402016290067 0.0 0.0 0.5 7903.855455502595 75.81630879203145 0.1726623081959139 1054.2345797539801 0.0 0.3067634501600451 
1172 1.8420085895277563 -1.8420085895277563 0.0 0.0 0.5 4406.756794372596 51.95787990584269 0.268857723893413 860.8436226041764 0.0 0.3239945212499518 
1173 1.8640358574166906 -1.8640358574166906 0.0 0.0 0.5 22383.30836726443 68.37464711150233 0.1607783018566013 1183.6799547561025 0.0 0.2953930334191867 
1174 1.8860614501130264 -1.8860614501130264 0.0 0.0 0.5 19055.729185375185 45.932764333068114 0.1728233389212332 1166.081171349239 0.0 0.30684074770512665 
1175 2.020600745973611 -2.020600745973611 0.0 0.0 0.5 21181.677228834153 52.414206957603824 0.2601757523066286 1071.71688737881 0.0 0.29954981364942623 
1176 1.4479017905955949 -1.4479017905955949 0.0 0.0 0.5 16143.588992939109 30.495382096512962 0.15104649260349323 985.5673803589337 0.0 0.31348832823154477 
1177 1.7900810985897158 -1.7900810985897158 0.0 0.0 0.5 8713.390653895556 66.68848517479887 0.1620346203761858 1264.5944029992518 0.0 0.30619827068607025 
1178 2.19410363908263 -2.19410363908263 0.0 0.0 0.5 5765.340112288621 71.6836186190951 0.12033483146749303 895.1583932107404 0.0 0.32352947997240183 
1179 1.656761098463735 -1.656761098463735 0.0 0.0 0.5 20053.612629232834 47.123919771630014 0.16734794619152368 1010.4554139093564 0.0 0.30611665411220274 
1180 1.8398688264716323 -1.8398688264716323 0.0 0.0 0.5 14435.56717313337 46.38958145471769 0.1973945263231694 1275.0287459696071 0.0 0.30149186892170543 
1181 2.124819560036668 -2.124819560036668 0.0 0.0 0.5 14788.305803904648 67.1927678216758 0.15637567368650673 1147.9163829032266 0.0 0.302727280970316 
1182 1.806839119615503 -1.806839119615503 0.0 0.0 0.5 2840.8308933995345 73.11751632578991 0.22118982567515 1090.1441501296888 0.0 0.3004882381816227 
1183 1.8537687209641285 -1.8537687209641285 0.0 0.0 0.5 12240.424063030105 63.46919939121543 0.17003480234474236 1117.789238629269 0.0 0.2997292811109055 
1184 2.1815584332861433 -2.1815584332861433 0.0 0.0 0.5 13178.13836102492 70.71694154070693 0.17150211770933982 1182.4401452325255 0.0 0.3062357279388015 
1185 1.937988405179561 -1.937988405179561 0.0 0.0 0.5 13706.239984598527 53.9999294718901 0.20412406311215103 975.072717861569 0.0 0.3121503362699613 
1186 1.7473888563640685 -1.7473888563640685 0.0 0.0 0.5 10556.921150849805 70.51976223768128 0.2312968088228789 1201.316514794623 0.0 0.29079270186537354 
1187 2.100835896780929 -2.100835896780929 0.0 0.0 0.5 6264.099801887662 69.01027771260091 0.12041706942902594 1062.597444456841 0.0 0.3116738797771719 
1188 1.7331052667574147 -1.7331052667574147 0.0 0.0 0.5 20334.56162068431 58.786898029609205 0.20648861010947317 1185.025298965861 0.0 0.29411633245438795 
1189 2.1651402809341715 -2.1651402809341715 0.0 0.0 0.5 -9400.200408455024 104.61973472272423 0.2117762805433263 1176.2889824042302 0.0 0.30306022695028445 
1190 1.4957523671494666 -1.4957523671494666 0.0 0.0 0.5 6933.632794191019 59.006556327352435 0.2529690698697329 1052.3603193564538 0.0 0.29529005531997704 
1191 1.960066247368122 -1.960066247368122 0.0 0.0 0.5 18336.22528091631 46.69746587643697 0.14434158239401068 1379.8829713680186 0.0 0.30624220035161415 
1192 1.8215808395554791 -1.8215808395554791 0.0 0.0 0.5 12173.697815565014 45.822420998687846 0.1879958742792961 922.087033009035 0.0 0.3166133062865957 
1193 1.7783252675434769 -1.7783252675434769 0.0 0.0 0.5 14809.08672090055 56.705214164885064 0.18992636407662394 1158.3540006989454 0.0 0.3012283115026296 
1194 2.1729804738572964 -2.1729804738572964 0.0 0.0 0.5 17899.583905979085 52.51165460073284 0.13470245307342235 1197.4483965015054 0.0 0.3075541276168166 
1195 2.009075095765245 -2.009075095765245 0.0 0.0 0.5 2711.9484336247933 45.26387502706175 0.1403985396541388 957.6790550125679 0.0 0.3269828910881069 
1196 2.066994197360483 -2.066994197360483 0.0 0.0 0.5 14045.719425163932 53.24712810749242 0.1783495970803494 835.0525602496102 0.0 0.3217667547050192 
1197 2.189259727296056 -2.189259727296056 0.0 0.0 0.5 8825.930616348816 49.12419462120541 0.2339699687664732 1129.4439937354325 0.0 0.3155108821227231 
1198 1.8175254641553316 -1.8175254641553316 0.0 0.0 0.5 14530.649774384137 50.27209681796198 0.2659549149230169 1306.4057740673782 0.0 0.2983554778113194 
1199 2.0932162880185468 -2.0932162880185468 0.0 0.0 0.5 19747.822201062598 48.53137405051898 0.17585727489568537 1039.6985983450184 0.0 0.3135994757320077 
1200 1.9922605967809155 -1.9922605967809155 0.0 0.0 0.5 9055.843664809781 50.86353421302714 0.20014507939340284 1073.7337037959662 0.0 0.31517116576031484 
1201 1.8107773819569315 -1.8107773819569315 0.0 0.0 0.5 12097.573578668776 72.17311993989405 0.13776437436601444 1289.3342201235175 0.0 0.29859813531138724 
1202 1.9740870763177218 -1.9740870763177218 0.0 0.0 0.5 16521.155563781682 46.76293420895781 0.18276881834656486 1351.6800594168055 0.0 0.3042234215314992 
1203 1.8861118264882044 -1.8861118264882044 0.0 0.0 0.5 13404.160054172595 60.43685747095262 0.13037376942458284 1200.197099513256 0.0 0.3121290023676266 
1204 1.8499809384922024 -1.8499809384922024 0.0 0.0 0.5 10069.660657830696 56.72196486100947 0.2056030547459089 1101.0541473093188 0.0 0.31134794491687473 
1205 1.674060440948052 -1.674060440948052 0.0 0.0 0.5 10665.2355955428 40.47357685055912 0.2583919865660487 837.7992882205092 0.0 0.3207138738395803 
1206 1.6994685579345163 -1.6994685579345163 0.0 0.0 0.5 10757.456377651593 67.13829148511114 0.20513411636611434 1269.204368937766 0.0 0.3011304752250619 
1207 1.519872715882278 -1.519872715882278 0.0 0.0 0.5 22468.105134444955 33.46481542891676 0.1550296374581441 1062.3231944933357 0.0 0.3093386158822867 
1208 1.8559842164816058 -1.8559842164816058 0.0 0.0 0.5 18747.371650767505 60.507508913456824 0.10703500823589548 1272.2585706482016 0.0 0.3023920081354242 
1209 1.8243663280494118 -1.8243663280494118 0.0 0.0 0.5 19197.810033341797 48.322763945592406 0.1536114486216945 1114.6113455514646 0.0 0.30389737532313615 
1210 1.7912630194414805 -1.7912630194414805 0.0 0.0 0.5 16004.258959811768 47.826285216654384 0.1522771302401729 1065.1997451380653 0.0 0.31122512953151393 
1211 1.9625553117100025 -1.9625553117100025 0.0 0.0 0.5 18252.98814746822 52.627805744118604 0.19564363476533 967.6103077009776 0.0 0.30872027404379404 
1212 1.9202692965554247 -1.9202692965554247 0.0 0.0 0.5 9260.357708938085 47.19015647990288 0.23033680725729355 1048.7191754023654 0.0 0.3200720987398884 
1213 1.9876007339107313 -1.9876007339107313 0.0 0.0 0.5 10229.730884217792 58.930100084525 0.1315254843801477 929.2124324260773 0.0 0.31733524065839824 
1214 1.8421640345594819 -1.8421640345594819 0.0 0.0 0.5 -3320.2428057129077 55.306711904397865 0.2595841035309527 1090.8867671554854 0.0 0.3099213865287569 
1215 1.4884080372220367 -1.4884080372220367 0.0 0.0 0.5 31270.881345491292 16.794103938113004 0.15784515613276237 1078.1912663622245 0.0 0.3111616899791958 
1216 1.8997597301435325 -1.8997597301435325 0.0 0.0 0.5 23471.39702699425 60.663726479052215 0.05277417260874454 1364.0966777797898 0.0 0.2973662594137576 
1217 2.0570220967411923 -2.0570220967411923 0.0 0.0 0.5 5751.100983996559 73.43601766062726 0.18582602795064365 1107.8541852828616 0.0 0.3071578502419797 
1218 2.0398351481849875 -2.0398351481849875 0.0 0.0 0.5 -2160.7980503799536 74.76411313661997 0.19717458877656485 894.4939900105768 0.0 0.31857458033471003 
1219 2.026914234666529 -2.026914234666529 0.0 0.0 0.5 -1175.5135238482735 45.30701011718173 0.29320684563954164 797.3719056399933 0.0 0.3223465250446433 
1220 2.1696528849101413 -2.1696528849101413 0.0 0.0 0.5 19480.265488189074 49.419706314199594 0.10195743452298467 958.2655066689225 0.0 0.31974690501197695 
1221 1.9723357203006946 -1.9723357203006946 0.0 0.0 0.5 6400.5982730372725 75.68358918528712 0.1558635873107274 1242.9672209451128 0.0 0.3087337096029887 
1222 1.6807155479895803 -1.6807155479895803 0.0 0.0 0.5 1132.2457337177145 49.21690352667494 0.2826388528770132 864.0523278176887 0.0 0.3107179532208281 
1223 1.708458536018177 -1.708458536018177 0.0 0.0 0.5 26295.50324182118 52.309594298700496 0.11592975702522748 1508.9907795008123 0.0 0.2888476485102881 
1224 2.0297055466736107 -2.0297055466736107 0.0 0.0 0.5 11977.373064076712 50.09317999847314 0.20510176454459808 1162.228022373156 0.0 0.3055547986395553 
1225 1.3800452856599368 -1.3800452856599368 0.0 0.0 0.5 21159.956035317344 20.138109634848334 0.18500173075054682 1051.327298061767 0.0 0.3079120775278345 
1226 1.9207952452175334 -1.9207952452175334 0.0 0.0 0.5 20530.55746603472 58.57547531958895 0.14888416732399315 1045.7714417569775 0.0 0.2959102015971952 
1227 1.4421674735626266 -1.4421674735626266 0.0 0.0 0.5 21760.056066123645 22.648084055358346 0.16019000993745464 1039.8658633752143 0.0 0.3083650380360743 
1228 2.1079811934313692 -2.1079811934313692 0.0 0.0 0.5 8093.547222429216 59.67025665475912 0.2085558754402336 1012.8033589620753 0.0 0.32294185229498634 
1229 1.9502235744747316 -1.9502235744747316 0.0 0.0 0.5 8961.934046470988 58.36246533395079 0.22055087587602434 1127.5393712721468 0.0 0.31601785926147863 
1230 1.7658893211992124 -1.7658893211992124 0.0 0.0 0.5 10314.904022326768 63.21892093356171 0.13986857950499682 1392.984751831828 0.0 0.30101759220341534 
1231 1.8066474233605554 -1.8066474233605554 0.0 0.0 0.5 25829.248778863486 46.08377944000043 0.2038321174470769 1086.797486094665 0.0 0.29839287596749164 
1232 2.010389853212212 -2.010389853212212 0.0 0.0 0.5 23875.166189543597 50.85920663029231 0.12200957069589687 916.6607005358467 0.0 0.3133171930408092 
1233 2.1521638310490028 -2.1521638310490028 0.0 0.0 0.5 13539.68307673195 55.64287795880152 0.13996129049012188 802.3683531182712 0.0 0.32448701947921343 
1234 2.0322792111376864 -2.0322792111376864 0.0 0.0 0.5 32031.15321598407 57.03715376938751 -0.008263721501843527 1353.5865698879732 0.0 0.30094764133301594 
1235 1.7613304747504042 -1.7613304747504042 0.0 0.0 0.5 738.2691183316117 45.997718266016015 0.1907133588001465 1051.04622868642 0.0 0.31496358452889867 
1236 2.0377053898520443 -2.0377053898520443 0.0 0.0 0.5 18178.661668715296 68.48496940463083 0.09725194527457384 1317.0413379642973 0.0 0.29527697942040654 
1237 1.7561019032419618 -1.7561019032419618 0.0 0.0 0.5 16934.983873303532 52.77124047850506 0.12118839092786848 1193.463144579424 0.0 0.31322798824089065 
1238 1.9256991175152676 -1.9256991175152676 0.0 0.0 0.5 25627.193918136898 48.1149402275214 0.16471735963937584 950.1218514504104 0.0 0.30704716505000945 
1239 1.3472429342405925 -1.3472429342405925 0.0 0.0 0.5 29645.205528784747 25.983312041298106 0.16351923338895122 1174.464472213843 0.0 0.29637083213706117 
1240 2.0155458693052477 -2.0155458693052477 0.0 0.0 0.5 9796.500099669182 66.21700026062805 0.12132396904505914 1168.0871159647404 0.0 0.3134570252799824 
1241 1.933412707648512 -1.933412707648512 0.0 0.0 0.5 -6614.697952757859 56.90419355025504 0.16806011362609624 999.3658331351809 0.0 0.3254271772631173 
1242 2.0954460440241975 -2.0954460440241975 0.0 0.0 0.5 -6394.727128157081 64.84718350966159 0.19708424573808236 1133.0122130240686 0.0 0.31824200423890403 
1243 1.7479783639935427 -1.7479783639935427 0.0 0.0 0.5 21241.816899330002 50.57057232665621 0.10633949387448846 1333.093970291902 0.0 0.3013270481225033 
1244 1.8260904014140806 -1.8260904014140806 0.0 0.0 0.5 10334.724956133263 59.08113351936741 0.26868914202012534 1086.2510041817022 0.0 0.3039556046124576 
1245 2.2460685902253337 -2.2460685902253337 0.0 0.0 0.5 15340.657955627661 60.645412281026005 0.1443077699712015 1153.8464885289736 0.0 0.3150873446682535 
1246 1.7078492473515237 -1.7078492473515237 0.0 0.0 0.5 24051.30103082425 38.03017300696535 0.1284292150424136 1145.3146850488724 0.0 0.30855477557939864 
1247 2.039790999713031 -2.039790999713031 0.0 0.0 0.5 1925.3913324811717 50.758083140442785 0.22985315206420373 862.0650310433615 0.0 0.3181330468715125 
1248 1.9770067599555563 -1.9770067599555563 0.0 0.0 0.5 5429.136494129664 61.01045712795395 0.21464202743250066 977.45030917995 0.0 0.3179461811954594 
1249 1.7187522661077101 -1.7187522661077101 0.0 0.0 0.5 17954.324143891557 43.61411755512846 0.21532251837801733 987.217511624612 0.0 0.31007941341161716 
1250 2.1056863318740353 -2.1056863318740353 0.0 0.0 0.5 16782.43055128952 70.34290877115463 0.16095553436517265 1321.8624876112472 0.0 0.3017393067828197 
1251 2.0129783036178193 -2.0129783036178193 0.0 0.0 0.5 18263.077356524685 52.38481856881487 0.185801817017055 995.7093031941814 0.0 0.3131106469932932 
1252 1.8108084040419512 -1.8108084040419512 0.0 0.0 0.5 5678.570909785151 55.768086546902836 0.21362172551514852 1038.269647233831 0.0 0.3082878882454687 
1253 1.5129498497607692 -1.5129498497607692 0.0 0.0 0.5 7203.280098797907 54.53254799864405 0.2880418453119151 1125.3736891214714 0.0 0.2925853922725108 
1254 2.0363777715018463 -2.0363777715018463 0.0 0.0 0.5 10846.419307153781 55.69098375810819 0.21633148650855819 867.0898626599813 0.0 0.3205493944243128 
1255 2.0057705209850534 -2.0057705209850534 0.0 0.0 0.5 12759.041954451419 61.74165431896934 0.11277027727690732 1227.8855775651953 0.0 0.3036242959515618 
1256 1.8763976487628407 -1.8763976487628407 0.0 0.0 0.5 3006.071681689761 58.126956289683136 0.18427504558886276 1037.3609891890162 0.0 0.3106967295090174 
1257 2.2128319191597083 -2.2128319191597083 0.0 0.0 0.5 8499.850873142233 68.65544312151322 0.1393947932618883 1171.8965414047943 0.0 0.3080537510755375 
